variable,label,group,n_near,n_far,near_mean,far_mean,far_std,effect_raw,effect_z,ci95_z,pearson_r_cld_dist
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),forest,9788,39917,0.1007002741098404,0.039557307958602905,0.9011118412017822,0.06114296615123749,0.06785280511872221,0.022416219069954862,-0.02157352913143124
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),savanna,22938,87368,0.014757351018488407,-0.0027731636073440313,0.7689076066017151,0.017530513927340508,0.022799246329242132,0.015731046977320924,-0.004967625899959607
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),shrubland,27156,165527,0.004589868709445,-0.0029660752043128014,0.7315071821212769,0.007555943913757801,0.010329281924268378,0.014113734384591957,-0.003960813327915769
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),grassland,50618,221488,0.006660790182650089,-0.003017099341377616,0.654484212398529,0.009677889756858349,0.014787048447496058,0.010749831085742326,-0.005409034702433934
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),cropland,24740,111588,-0.007952649146318436,-0.00021503401512745768,0.6931597590446472,-0.007737615145742893,-0.011162816428361798,0.014922994983099142,0.012672876346445245
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),barren,36345,269208,-0.02258002758026123,0.0001379658206133172,0.6887261271476746,-0.022717993706464767,-0.032985526192465246,0.013892952903039376,0.01131555854216174
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),wetland,1170,990,0.27172574400901794,-0.024406200274825096,0.9570662975311279,0.2961319386959076,0.30941632722813134,0.09228231845757602,-0.07478320701534528
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),urban,1794,13996,-0.0018470811191946268,-0.021850384771823883,1.348677158355713,0.0200033038854599,0.014831795557246353,0.035064723644021085,0.07954428760726318
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
dexp_o2a,Δexp-int O$_2$A (obs-ref),ocean,3615698,949841,-0.0026473510079085827,0.00020230685186106712,0.008915780112147331,-0.0028496577870100737,-0.3196195679083145,0.002549631884753353,0.08954169706279065
dexp_o2a,Δexp-int O$_2$A (obs-ref),forest,9788,39917,-0.0025773937813937664,-0.0014441164676100016,0.01619216986000538,-0.0011332773137837648,-0.0699892184668194,0.047489898891132684,0.01952506476941776
dexp_o2a,Δexp-int O$_2$A (obs-ref),savanna,22938,87368,0.00046277791261672974,-0.0004327466886024922,0.01245179120451212,0.0008955246303230524,0.0719193420139059,0.03635682336676063,-0.005471088215521782
dexp_o2a,Δexp-int O$_2$A (obs-ref),shrubland,27156,165527,-0.0027164400089532137,-0.00042522448347881436,0.015787381678819656,-0.0022912155836820602,-0.14512954904713263,0.022207484909069198,0.032327998114548846
dexp_o2a,Δexp-int O$_2$A (obs-ref),grassland,50618,221488,-0.0006690666195936501,-0.0007051043212413788,0.014907682314515114,3.603770164772868e-05,0.0024173913078788896,0.019447360442636293,0.022904819081112214
dexp_o2a,Δexp-int O$_2$A (obs-ref),cropland,24740,111588,0.003118745284155011,0.0014158933190628886,0.016570014879107475,0.0017028519650921226,0.10276707519672697,0.022537831784071847,-0.024234246535881108
dexp_o2a,Δexp-int O$_2$A (obs-ref),barren,36345,269208,0.003193675773218274,0.0006055671838112175,0.02034313976764679,0.0025881086476147175,0.12722267443350999,0.022768813080041094,-0.017534789559160213
dexp_o2a,Δexp-int O$_2$A (obs-ref),wetland,1170,990,-0.02753426879644394,0.001971814315766096,0.020588131621479988,-0.029506083577871323,-1.4331598476418845,0.16033283667335585,0.24059594628255412
dexp_o2a,Δexp-int O$_2$A (obs-ref),urban,1794,13996,0.0017803411465138197,0.0003060215094592422,0.03443310409784317,0.001474319607950747,0.042816924194850496,0.0539578330258596,0.15767432485998306
dexp_o2a,Δexp-int O$_2$A (obs-ref),snow_ice,528,240,,,,,,,
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),ocean,3615698,949841,-0.0028623570688068867,0.00019329828501213342,0.00927505362778902,-0.0030556553974747658,-0.32944881184510955,0.0025517283510235905,0.09217483751907292
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),forest,9788,39917,-0.014068896882236004,-0.005096831824630499,0.016772227361798286,-0.008972065523266792,-0.534935839452204,0.04017572978062909,0.11362492523958263
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),savanna,22938,87368,-0.0036101846490055323,-0.0006735973875038326,0.015725543722510338,-0.0029365872032940388,-0.18673994712758069,0.026186361441996393,0.0445639870612709
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),shrubland,27156,165527,-0.004068952053785324,3.868460225930903e-06,0.021118246018886566,-0.0040728203020989895,-0.1928578868934743,0.021888646006684557,0.031621701878657864
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),grassland,50618,221488,-0.004185905214399099,0.00022155117767397314,0.020796552300453186,-0.004407456610351801,-0.21193208117750154,0.017373750919609594,0.04053867545341859
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),cropland,24740,111588,-0.0002214777923654765,0.0005299205076880753,0.02046215906739235,-0.0007513982709497213,-0.03672135811646184,0.022615131508579734,0.00014769283418174234
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),barren,36345,269208,-0.00038145785219967365,0.0009364675497636199,0.024950135499238968,-0.0013179254019632936,-0.05282237453193363,0.020959113565268597,0.015749201028165235
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),wetland,1170,990,-0.031405944377183914,-0.0018955674022436142,0.01530537474900484,-0.0295103769749403,-1.9281054831316085,0.20080413764835764,0.21649859418851367
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),urban,1794,13996,0.005297637078911066,0.001095446408726275,0.03177884593605995,0.004202190786600113,0.1322323282303912,0.06861714397363176,0.02235103575049412
dexp_wco2,Δexp-int WCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),ocean,3615698,949841,-0.002813976723700762,0.00023669486108701676,0.00850297324359417,-0.0030506716575473547,-0.3587770501154546,0.0025618094843777623,0.09996381769021338
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),forest,9788,39917,-0.015334095805883408,-0.004608070943504572,0.013861220329999924,-0.010726025328040123,-0.773815369259063,0.047831469911522734,0.13543900651059237
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),savanna,22938,87368,-0.00612539192661643,-0.0011119514238089323,0.014559120871126652,-0.005013440735638142,-0.34435051264535443,0.02813239102020331,0.06623084152317323
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),shrubland,27156,165527,-0.005515174940228462,-4.2870917241089046e-05,0.022404832765460014,-0.005472303833812475,-0.24424658247165087,0.021175960757543976,0.0426947447030303
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),grassland,50618,221488,-0.005738246254622936,-4.4031516154063866e-05,0.02186252363026142,-0.005694214720278978,-0.26045550900616177,0.017049240387717744,0.04933013384209253
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),cropland,24740,111588,-0.002317102625966072,0.00021852772624697536,0.02159302681684494,-0.002535630250349641,-0.11742819901337638,0.022661540197217757,0.017427600388728908
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),barren,36345,269208,-0.0024662187788635492,0.0011693499982357025,0.02600022964179516,-0.0036355687770992517,-0.13982833333345274,0.02061038105120603,0.029117587597765913
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),wetland,1170,990,-0.019332773983478546,-0.0007874212460592389,0.015445453114807606,-0.018545351922512054,-1.2006997648215685,0.18013046756086687,0.15853065811915504
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),urban,1794,13996,0.010615387931466103,0.0033043581061065197,0.02926495112478733,0.007311029825359583,0.24982204119135404,0.07529829661087123,-0.08077261419537575
dexp_sco2,Δexp-int SCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
